15718,139,154,131,25,329.44,2.06,-0.13,-0.16,-0.12,0.23,2,3,0,0,248.49,254.72,271.40,252.34,255.42,254.39,251.74,247.04,256.25,255.23,255.96,263.17,260.47,252.52,246.81,257.66
15776,139,154,131,25,329.44,2.13,-0.13,0.15,-0.02,0.26,2,3,0,0,248.54,255.60,272.88,252.69,256.53,254.83,252.15,246.75,256.61,254.83,256.63,264.01,260.62,253.80,247.02,258.74
15835,139,154,132,25,329.44,2.13,-0.13,0.15,-0.05,0.28,2,3,0,0,248.39,256.68,274.32,252.82,257.62,255.70,252.71,246.68,256.83,254.65,255.71,264.87,261.51,254.39,247.87,259.81
15895,139,154,131,25,329.44,2.13,-0.13,0.11,-0.10,0.35,2,3,0,0,248.92,257.57,275.05,253.41,258.42,256.40,253.02,247.47,256.66,254.50,257.17,265.45,261.56,254.64,248.65,260.69
15952,139,154,134,25,329.44,2.13,-0.13,0.07,-0.08,0.32,2,3,0,0,248.74,258.47,276.19,253.56,258.95,256.64,253.21,247.23,256.50,254.64,257.06,265.89,261.89,255.25,249.25,261.29
16009,139,154,132,25,329.44,2.13,-0.13,0.05,-0.09,0.30,2,3,0,0,249.53,259.47,277.50,253.50,259.52,257.06,254.33,248.54,256.64,254.77,257.05,266.28,262.09,255.51,249.42,262.40
16069,139,154,131,25,329.44,2.13,-0.13,0.01,-0.08,0.25,2,3,0,0,249.76,260.66,278.60,253.84,260.24,257.34,254.39,248.97,257.25,255.17,257.62,266.54,262.55,255.65,250.71,262.94
16128,139,154,131,25,329.44,2.13,-0.13,0.06,-0.08,0.27,2,3,0,0,249.50,260.51,278.92,254.23,260.88,256.83,254.64,248.59,256.94,255.15,257.65,266.58,262.60,256.54,250.74,263.23
16186,139,154,131,25,329.44,2.13,-0.13,0.05,-0.11,0.30,2,3,0,0,249.45,261.03,279.60,254.50,261.56,256.37,255.15,248.82,256.37,255.33,258.35,266.91,263.02,256.96,250.67,263.68
16245,139,154,132,25,329.44,2.13,-0.13,0.06,-0.08,0.30,2,3,0,0,249.50,260.26,280.49,254.93,261.79,256.24,255.61,248.93,256.05,255.68,258.51,267.11,262.44,257.44,250.98,264.00
16301,139,154,131,25,329.44,2.13,-0.13,0.07,-0.06,0.35,2,3,0,0,249.17,260.91,281.49,254.84,262.10,256.03,254.70,248.75,257.00,256.28,258.37,267.76,261.83,257.02,250.32,264.47
16359,139,154,131,25,329.44,2.13,-0.13,0.06,-0.07,0.33,2,3,0,0,249.15,261.30,281.73,255.04,262.18,255.93,254.44,249.44,257.29,256.45,258.81,267.98,261.28,256.92,251.62,264.91
16420,139,154,130,25,329.44,2.13,-0.13,0.06,-0.10,0.24,2,3,0,0,248.95,261.55,281.85,255.23,262.07,257.27,254.30,249.49,257.16,256.59,258.83,267.98,261.63,255.03,252.42,265.10
16479,139,154,126,25,329.44,2.13,-0.13,0.05,-0.09,0.25,2,3,0,0,249.14,261.98,282.25,255.40,262.73,257.53,254.66,249.92,257.15,256.54,259.03,268.46,262.24,255.88,253.14,265.76
16541,139,154,129,25,329.44,2.13,-0.13,0.05,-0.10,0.31,2,3,0,0,248.75,262.65,282.89,255.46,262.95,257.38,254.50,249.74,257.04,257.34,258.84,268.32,262.21,255.51,253.13,266.26
16599,139,153,136,25,330.19,2.06,-0.38,-0.11,-1.19,-0.98,1,3,0,0,249.63,262.77,283.09,254.75,262.09,257.35,254.26,250.81,257.61,257.50,259.05,268.67,262.38,256.13,254.45,266.43
16656,140,152,129,25,332.81,2.00,-0.50,0.79,-0.13,-0.68,0,3,0,0,250.81,264.03,281.75,255.06,261.42,257.41,255.57,251.30,258.60,258.12,258.95,268.70,262.63,257.35,254.41,266.67
16716,140,152,129,25,336.75,2.00,-0.69,0.66,-0.54,-0.74,0,3,0,0,251.97,263.27,280.34,255.43,261.00,258.13,255.80,250.80,258.63,258.58,260.00,270.16,263.24,257.99,254.84,265.37
16774,141,151,128,25,341.69,1.88,-0.88,0.23,-0.93,0.33,0,3,0,0,251.78,263.15,279.65,256.91,260.71,258.69,256.10,251.58,259.34,259.10,259.81,270.81,264.17,258.27,253.81,265.14
16831,142,150,128,25,348.81,1.94,-1.31,-1.43,0.81,-0.71,0,3,0,0,250.95,262.85,279.20,257.59,260.55,259.10,256.76,251.81,259.68,259.76,258.97,270.35,262.82,256.92,253.73,264.46
16902,143,150,130,25,354.13,2.00,-1.50,-0.82,0.08,-0.61,0,3,0,0,251.14,262.20,277.95,257.44,259.64,258.71,256.97,251.83,258.19,257.02,257.35,269.55,261.79,255.11,253.76,264.42
